flight_date,flight_id,airline,flight_number,tail_number,operation,origin,destination,concourse,scheduled_time,scheduled_min,actual_time,actual_min,actual_taxi_min,wheels_time_min,delay_min,distance_mi
2024-11-01,F0001,WN,3827,N8577Z,ARR,HOU,ATL,D,00:05,5,23:38,1418,4.0,1414,-27.0,696.0
2024-11-01,F0002,WN,654,N1809U,ARR,MDW,ATL,C,00:05,5,00:02,2,5.0,1437,-3.0,591.0
2024-11-01,F0003,F9,2400,N723FR,ARR,IAH,ATL,A,00:06,6,23:45,1425,8.0,1417,-21.0,689.0
2024-11-01,F0004,WN,2458,N403WN,ARR,DAL,ATL,D,00:10,10,23:52,1432,5.0,1427,-18.0,721.0
2024-11-01,F0005,DL,691,N326DN,ARR,LAS,ATL,C,00:11,11,24:00,1440,6.0,1434,-11.0,1747.0
2024-11-01,F0006,F9,3975,N636FR,ARR,MCO,ATL,A,00:11,11,02:24,144,8.0,136,133.0,404.0
2024-11-01,F0007,WN,3329,N954WN,ARR,DEN,ATL,C,00:25,25,00:13,13,5.0,8,-12.0,1199.0
2024-11-01,F0008,DL,471,N583NW,ARR,LAX,ATL,C,00:29,29,00:29,29,4.0,25,0.0,1947.0
2024-11-01,F0009,AA,1898,N764US,ARR,MIA,ATL,D,00:39,39,00:34,34,7.0,27,-5.0,594.0
2024-11-01,F0010,F9,2173,N373FR,ARR,FLL,ATL,A,00:50,50,00:31,31,10.0,21,-19.0,581.0
2024-11-01,F0011,F9,2496,N638FR,ARR,DFW,ATL,D,00:56,56,00:28,28,9.0,19,-28.0,731.0
2024-11-01,F0012,NK,834,N710NK,ARR,DFW,ATL,A,00:59,59,02:03,123,9.0,114,64.0,731.0
2024-11-01,F0013,WN,3997,N8845L,ARR,LAS,ATL,C,01:25,85,01:19,79,5.0,74,-6.0,1747.0
2024-11-01,F0014,F9,3398,N359FR,ARR,ORD,ATL,D,01:43,103,01:34,94,10.0,84,-9.0,606.0
2024-11-01,F0015,DL,826,N702TW,ARR,SNA,ATL,B,04:25,265,03:59,239,5.0,234,-26.0,1919.0
2024-11-01,F0016,NK,1315,N665NK,ARR,LAS,ATL,C,04:30,270,04:28,268,32.0,236,-2.0,1747.0
2024-11-01,F0017,F9,3294,N655FR,ARR,DEN,ATL,D,04:46,286,04:33,273,9.0,264,-13.0,1199.0
